"id","idea_id","associate_id","is_primary","role","created_at","business_group"
"11812","3890","199","False","Developer","2022-05-01","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"11813","3890","212","False","Project Manager","2022-05-01","Cybersecurity & Zero Trust"
"11814","3890","10","False","Developer","2022-05-01","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"11815","3891","184","True","Developer","2022-09-06","Cloud, Infrastructure & Security"
"11816","3891","127","False","Project Manager","2022-09-06","Retail, Consumer Goods & Logistics (RCL)"
"11817","3891","67","False","Project Manager","2022-09-06","Energy, Utilities, Resources & Services (EURS)"
"11818","3891","229","False","Project Manager","2022-09-06","Product Engineering & IoT"
"11819","3891","186","False","Developer","2022-09-06","Business Group"
"1182","386","165","False","Project Manager","2022-11-30","Energy, Utilities, Resources & Services (EURS)"
"11820","3892","292","True","Project Manager","2023-11-19","Automation & AI Ops"
"11821","3892","105","False","Developer","2023-11-19","Sales, Marketing & Alliances"
"11822","3892","60","False","Developer","2023-11-19","Operations & Delivery Excellence"
"11823","3892","232","False","Project Manager","2023-11-19","Management Consulting"
"11824","3892","82","False","Project Manager","2023-11-19","Energy, Utilities, Resources & Services (EURS)"
"11825","3893","115","False","Developer","2025-04-21","Public Sector & Government"
"11826","3893","294","False","Developer","2025-04-21","Enterprise Architecture Group"
"11827","3893","24","False","Developer","2025-04-21","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"11828","3893","165","True","Project Manager","2025-04-21","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"11829","3894","134","False","Project Manager","2020-03-07","Energy, Utilities, Resources & Services (EURS)"
"1183","386","160","False","Developer","2022-11-30","Digital Transformation Group"
"11830","3894","77","False","Project Manager","2020-03-07","Enterprise Architecture Group"
"11831","3894","45","False","Developer","2020-03-07","Application Development & Maintenance (ADM)"
"11832","3894","6","True","Project Manager","2020-03-07","Energy, Utilities, Resources & Services (EURS)"
"11833","3894","225","False","Project Manager","2020-03-07","Banking, Financial Services & Insurance (BFSI)"
"11834","3895","216","False","Project Manager","2025-01-04","Travel, Hospitality & Services (THS)"
"11835","3895","49","False","Developer","2025-01-04","Business Group"
"11836","3895","58","False","Project Manager","2025-01-04","Manufacturing (MFG)"
"11837","3895","14","False","Developer","2025-01-04","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"11839","3896","266","True","Project Manager","2025-08-12","Business Group"
"1184","386","100","False","Developer","2022-11-30","Operations & Delivery Excellence"
"11840","3896","186","False","Project Manager","2025-08-12","Product Engineering & IoT"
"11841","3897","247","False","Project Manager","2023-02-24","Operations & Delivery Excellence"
"11842","3897","73","False","Project Manager","2023-02-24","Communications, Media & Technology (CMT)"
"11843","3897","118","False","Project Manager","2023-02-24","Communications, Media & Technology (CMT)"
"11844","3898","235","False","Developer","2025-03-29","Sales, Marketing & Alliances"
"11845","3898","166","False","Developer","2025-03-29","Automation & AI Ops"
"11846","3898","109","False","Project Manager","2025-03-29","Manufacturing (MFG)"
"11847","3898","237","False","Developer","2025-03-29","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"11848","3899","56","False","Developer","2025-05-05","Sales, Marketing & Alliances"
"11849","3899","266","False","Developer","2025-05-05","Banking, Financial Services & Insurance (BFSI)"
"1185","387","166","False","Developer","2021-11-10","Innovation Labs / R&D"
"11850","3899","73","False","Project Manager","2025-05-05","Banking, Financial Services & Insurance (BFSI)"
"11851","3899","179","False","Developer","2025-05-05","Banking, Financial Services & Insurance (BFSI)"
"11852","3900","197","False","Project Manager","2021-05-12","Automation & AI Ops"
"11853","3900","38","False","Developer","2021-05-12","Finance & Procurement"
"11854","3901","68","False","Developer","2025-07-26","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"11855","3901","115","False","Project Manager","2025-07-26","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"11856","3901","274","False","Project Manager","2025-07-26","Finance & Procurement"
"11857","3902","147","False","Developer","2025-06-26","Cloud, Infrastructure & Security"
"11858","3903","291","False","Developer","2020-03-27","Business Process Management (BPM / BPO)"
"11859","3903","280","False","Project Manager","2020-03-27","Digital Transformation Group"
"1186","388","117","False","Project Manager","2024-03-04","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"11860","3903","116","False","Developer","2020-03-27","Education & EdTech"
"11861","3904","41","True","Project Manager","2023-01-04","Finance & Procurement"
"11862","3904","104","False","Developer","2023-01-04","Healthcare, Life Sciences & Insurance (HILSI)"
"11863","3904","223","False","Project Manager","2023-01-04","Automation & AI Ops"
"11864","3904","132","False","Project Manager","2023-01-04","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"11865","3905","188","False","Project Manager","2025-07-06","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"11866","3906","52","False","Developer","2025-06-12","Digital Transformation Group"
"11867","3906","25","False","Developer","2025-06-12","Innovation Labs / R&D"
"11868","3907","56","False","Developer","2024-12-20","Operations & Delivery Excellence"
"11869","3907","202","False","Developer","2024-12-20","Data, AI & Analytics"
"1187","388","134","False","Project Manager","2024-03-04","Digital Transformation Group"
"11870","3907","133","False","Project Manager","2024-12-20","Innovation Labs / R&D"
"11871","3907","44","True","Project Manager","2024-12-20","Innovation Labs / R&D"
"11872","3907","93","False","Developer","2024-12-20","Product Engineering & IoT"
"11873","3908","41","False","Project Manager","2023-10-26","Healthcare, Life Sciences & Insurance (HILSI)"
"11874","3909","31","False","Project Manager","2021-06-25","Data, AI & Analytics"
"11875","3909","296","False","Developer","2021-06-25","Management Consulting"
"11876","3909","26","False","Developer","2021-06-25","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"11877","3909","70","False","Developer","2021-06-25","Automation & AI Ops"
"11878","3910","226","False","Project Manager","2022-04-08","Education & EdTech"
"11879","3910","130","False","Developer","2022-04-08","Manufacturing (MFG)"
"1188","388","118","True","Project Manager","2024-03-04","Product Engineering & IoT"
"11880","3910","233","False","Developer","2022-04-08","Banking, Financial Services & Insurance (BFSI)"
"11881","3911","34","True","Developer","2021-01-21","Business Process Management (BPM / BPO)"
"11882","3911","170","False","Project Manager","2021-01-21","Innovation Labs / R&D"
"11883","3911","157","False","Project Manager","2021-01-21","Communications, Media & Technology (CMT)"
"11884","3911","57","False","Project Manager","2021-01-21","Communications, Media & Technology (CMT)"
"11885","3912","121","False","Developer","2024-03-05","Human Resources (HR)"
"11886","3912","269","False","Developer","2024-03-05","Healthcare, Life Sciences & Insurance (HILSI)"
"11887","3913","171","False","Developer","2022-05-10","Communications, Media & Technology (CMT)"
"11888","3913","127","False","Project Manager","2022-05-10","Business Group"
"11889","3914","187","False","Project Manager","2024-06-10","Digital Transformation Group"
"1189","389","145","False","Developer","2022-09-14","Management Consulting"
"11890","3914","56","False","Developer","2024-06-10","Energy, Utilities, Resources & Services (EURS)"
"11891","3914","184","False","Project Manager","2024-06-10","Management Consulting"
"11892","3915","88","False","Project Manager","2025-02-27","Data, AI & Analytics"
"11893","3915","282","False","Developer","2025-02-27","Sales, Marketing & Alliances"
"11894","3915","278","True","Project Manager","2025-02-27","Management Consulting"
"11895","3915","51","True","Developer","2025-02-27","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"11896","3916","166","False","Developer","2022-06-18","Healthcare, Life Sciences & Insurance (HILSI)"
"11897","3916","129","False","Project Manager","2022-06-18","Sales, Marketing & Alliances"
"11898","3917","287","False","Project Manager","2025-04-13","Operations & Delivery Excellence"
"11899","3917","122","False","Developer","2025-04-13","Sales, Marketing & Alliances"
"119","43","174","False","Developer","2021-07-12","Digital Transformation Group"
"1190","390","154","False","Project Manager","2021-07-09","Digital Transformation Group"
"11900","3917","112","False","Project Manager","2025-04-13","Education & EdTech"
"11901","3918","164","False","Developer","2024-11-18","Data, AI & Analytics"
"11902","3918","163","False","Developer","2024-11-18","Banking, Financial Services & Insurance (BFSI)"
"11903","3918","37","False","Developer","2024-11-18","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"11904","3919","146","False","Project Manager","2022-02-21","Healthcare, Life Sciences & Insurance (HILSI)"
"11905","3919","92","False","Project Manager","2022-02-21","Enterprise Architecture Group"
"11906","3920","208","False","Project Manager","2022-11-17","Business Group"
"11907","3920","275","True","Developer","2022-11-17","Communications, Media & Technology (CMT)"
"11908","3921","272","False","Developer","2022-11-24","Finance & Procurement"
"11909","3921","56","False","Developer","2022-11-24","Operations & Delivery Excellence"
"1191","391","204","False","Developer","2023-06-01","Automation & AI Ops"
"11910","3921","68","False","Developer","2022-11-24","Cybersecurity & Zero Trust"
"11911","3922","89","False","Developer","2025-10-06","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"11912","3923","34","False","Project Manager","2022-04-07","Cloud, Infrastructure & Security"
"11913","3924","71","False","Developer","2021-04-25","Business Group"
"11914","3924","177","False","Project Manager","2021-04-25","Hi-Tech"
"11915","3924","279","False","Developer","2021-04-25","Retail, Consumer Goods & Logistics (RCL)"
"11916","3924","194","False","Developer","2021-04-25","Banking, Financial Services & Insurance (BFSI)"
"11917","3925","105","True","Developer","2022-11-04","Energy, Utilities, Resources & Services (EURS)"
"11918","3925","192","False","Project Manager","2022-11-04","Business Group"
"11919","3926","279","False","Project Manager","2023-10-17","Application Development & Maintenance (ADM)"
"1192","391","210","False","Developer","2023-06-01","Sales, Marketing & Alliances"
"11920","3926","247","False","Developer","2023-10-17","Finance & Procurement"
"11921","3926","264","False","Project Manager","2023-10-17","Communications, Media & Technology (CMT)"
"11922","3926","50","False","Developer","2023-10-17","Public Sector & Government"
"11923","3927","1","True","Developer","2020-01-02","Energy, Utilities, Resources & Services (EURS)"
"11924","3928","198","False","Developer","2020-04-28","Innovation Labs / R&D"
"11925","3928","87","False","Developer","2020-04-28","Education & EdTech"
"11926","3929","16","False","Project Manager","2021-10-07","Product Engineering & IoT"
"11927","3929","83","False","Developer","2021-10-07","Education & EdTech"
"11928","3929","243","False","Project Manager","2021-10-07","Business Process Management (BPM / BPO)"
"11929","3930","244","False","Developer","2022-03-31","Communications, Media & Technology (CMT)"
"1193","392","49","False","Developer","2024-04-23","Finance & Procurement"
"11930","3931","183","False","Project Manager","2022-03-02","Banking, Financial Services & Insurance (BFSI)"
"11931","3931","249","False","Developer","2022-03-02","Education & EdTech"
"11932","3932","114","False","Developer","2020-03-07","Retail, Consumer Goods & Logistics (RCL)"
"11933","3932","197","False","Project Manager","2020-03-07","Operations & Delivery Excellence"
"11934","3933","267","False","Project Manager","2021-01-07","Innovation Labs / R&D"
